week,country,channel,installs,roas_w0,roas_w1,roas_w2,roas_w3,roas_w4,roas_w5,roas_w6,lifetime_value_w0,lifetime_value_w4,lifetime_value_w1,lifetime_value_w2,lifetime_value_w3,lifetime_value_w5,lifetime_value_w6,lifetime_value_ad_w0,lifetime_value_ad_w1,lifetime_value_ad_w2,lifetime_value_ad_w3,lifetime_value_ad_w4,lifetime_value_ad_w5,lifetime_value_ad_w6,lifetime_value_iap_w0,lifetime_value_iap_w1,lifetime_value_iap_w2,lifetime_value_iap_w3,lifetime_value_iap_w4,lifetime_value_iap_w5,lifetime_value_iap_w6,ecpi,trial started_w0_events_cost_cohort,cost_per_paying_user_d0
2025-04-21,Montenegro,Organic,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0285,0.0241,0.0241,0.0241,0.0,0.0,0.0232,0.0241,0.0241,0.0241,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Morocco,Organic,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0102,0.0076,0.0077,0.0078,0.0,0.0,0.0072,0.0076,0.0077,0.0078,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Mozambique,Google Ads,2,0.0757,0.0757,0.0757,0.0757,0.0757,0.0757,0.0757,0.0068,0.0091,0.0068,0.0068,0.0068,0.0,0.0,0.0068,0.0068,0.0068,0.0068,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892,0.0,0.0
2025-04-21,Mozambique,Organic,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0077,0.0075,0.0075,0.0075,0.0,0.0,0.0075,0.0075,0.0075,0.0075,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Myanmar,Organic,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0009,0.0125,0.0125,0.0125,0.0,0.0,0.0123,0.0125,0.0125,0.0125,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Namibia,Organic,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169,0.0266,0.0172,0.0178,0.018,0.0,0.0,0.0169,0.0172,0.0178,0.018,0.0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Nepal,Organic,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0359,0.0215,0.0215,0.0215,0.0,0.0,0.021,0.0215,0.0215,0.0215,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Netherlands,Google Ads,3,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0028,0.0085,0.0028,0.0028,0.0028,0.0,0.0,0.0028,0.0028,0.0028,0.0028,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584,0.0,0.0
2025-04-21,Netherlands,Organic,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.0809,0.0725,0.0731,0.0734,0.0,0.0,0.0712,0.0725,0.0731,0.0734,0.0809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,New Zealand,Organic,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141,0.1465,0.119,0.1266,0.1267,0.0,0.0,0.1141,0.119,0.1266,0.1267,0.1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Nicaragua,Organic,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0284,0.0144,0.0144,0.0144,0.0,0.0,0.0144,0.0144,0.0144,0.0144,0.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Nigeria,Google Ads,1,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0077,0.0077,0.0077,0.0077,0.0077,0.0,0.0,0.0077,0.0077,0.0077,0.0077,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3546,0.0,0.0
2025-04-21,Nigeria,Organic,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0269,0.022,0.0226,0.023,0.0,0.0,0.021,0.022,0.0226,0.023,0.0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Norway,Organic,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112,0.0867,0.1112,0.1112,0.1112,0.0,0.0,0.1112,0.1112,0.1112,0.1112,0.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Oman,Organic,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512,0.0561,0.0512,0.0512,0.0512,0.0,0.0,0.0512,0.0512,0.0512,0.0512,0.0561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Pakistan,Google Ads,1,0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,0.1391,0.1391,0.1391,0.1391,0.1391,0.0,0.0,0.1391,0.1391,0.1391,0.1391,0.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1846,0.0,0.0
2025-04-21,Pakistan,Organic,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.0083,0.0077,0.0078,0.0082,0.0,0.0,0.0073,0.0077,0.0078,0.0082,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Palau,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392,0.0,0.0392,0.0392,0.0392,0.0,0.0,0.0392,0.0392,0.0392,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,"Palestinian Territory, Occupied",Organic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0031,0.0031,0.0031,0.0031,0.0,0.0,0.0031,0.0031,0.0031,0.0031,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Panama,Organic,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386,0.0565,0.0388,0.0391,0.0391,0.0,0.0,0.0386,0.0388,0.0391,0.0391,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Papua New Guinea,Organic,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.0354,0.0347,0.0347,0.0347,0.0,0.0,0.0345,0.0347,0.0347,0.0347,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Paraguay,Organic,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558,0.0925,0.0582,0.0583,0.0583,0.0,0.0,0.0558,0.0582,0.0583,0.0583,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Peru,Organic,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0708,0.0301,0.0302,0.0305,0.0,0.0,0.029,0.0301,0.0302,0.0305,0.0708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Philippines,Organic,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183,0.0214,0.0189,0.0194,0.0194,0.0,0.0,0.0183,0.0189,0.0194,0.0194,0.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Poland,Organic,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427,0.0463,0.0429,0.0432,0.0432,0.0,0.0,0.0427,0.0429,0.0432,0.0432,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Portugal,Organic,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421,0.0597,0.0436,0.0436,0.0437,0.0,0.0,0.0421,0.0436,0.0436,0.0437,0.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Puerto Rico,Google Ads,1,0.0508,0.0508,0.0508,0.0508,0.0508,0.0508,0.0508,0.1321,0.0,0.1321,0.1321,0.1321,0.0,0.0,0.1321,0.1321,0.1321,0.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5983,0.0,0.0
2025-04-21,Puerto Rico,Organic,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424,0.0686,0.0431,0.0433,0.0439,0.0,0.0,0.0424,0.0431,0.0433,0.0439,0.0686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Qatar,Organic,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491,0.0365,0.0497,0.0497,0.0497,0.0,0.0,0.0491,0.0497,0.0497,0.0497,0.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Republic Of Congo,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Reunion,Organic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.0232,0.0275,0.0275,0.0275,0.0,0.0,0.0272,0.0275,0.0275,0.0275,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Romania,Google Ads,1,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0113,0.0113,0.0113,0.0113,0.0113,0.0,0.0,0.0113,0.0113,0.0113,0.0113,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9837,0.0,0.0
2025-04-21,Romania,Organic,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.0354,0.0321,0.0325,0.0332,0.0,0.0,0.0295,0.0321,0.0325,0.0332,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Russia,Google Ads,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472,0.046,0.0472,0.0472,0.0472,0.0,0.0,0.0472,0.0472,0.0472,0.0472,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Russia,Organic,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.054,0.0358,0.0364,0.0376,0.0,0.0,0.0318,0.0358,0.0364,0.0376,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Rwanda,Organic,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0013,0.0044,0.0044,0.0044,0.0,0.0,0.0044,0.0044,0.0044,0.0044,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Saint Kitts And Nevis,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.1274,0.1274,0.1274,0.0,0.0,0.125,0.1274,0.1274,0.1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Saint Lucia,Organic,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.002,0.0241,0.0241,0.0241,0.0,0.0,0.024,0.0241,0.0241,0.0241,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Saint Vincent And The Grenadines,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592,0.1645,0.0592,0.0592,0.0592,0.0,0.0,0.0592,0.0592,0.0592,0.0592,0.1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Samoa,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453,0.0559,0.0559,0.0559,0.0559,0.0,0.0,0.0453,0.0559,0.0559,0.0559,0.0559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,San Marino,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.0147,0.0147,0.0147,0.0,0.0,0.0147,0.0147,0.0147,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Saudi Arabia,Organic,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364,0.0385,0.0367,0.0374,0.0391,0.0,0.0,0.0364,0.0367,0.0374,0.0391,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Senegal,Organic,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.014,0.0182,0.0206,0.0207,0.0,0.0,0.0182,0.0182,0.0206,0.0207,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Serbia,Organic,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,0.0432,0.023,0.0231,0.0232,0.0,0.0,0.0228,0.023,0.0231,0.0232,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Seychelles,Organic,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0053,0.0065,0.0065,0.0065,0.0,0.0,0.0065,0.0065,0.0065,0.0065,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Sierra Leone,Organic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0273,0.0266,0.0266,0.0266,0.0,0.0,0.0266,0.0266,0.0266,0.0266,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Singapore,Organic,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537,0.0478,0.0573,0.0573,0.0587,0.0,0.0,0.0537,0.0573,0.0573,0.0587,0.0478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Sint Maarten,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0,0.0037,0.0037,0.0037,0.0,0.0,0.0037,0.0037,0.0037,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Slovakia,Organic,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.0353,0.0356,0.0357,0.0357,0.0,0.0,0.0345,0.0356,0.0357,0.0357,0.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Slovenia,Organic,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402,0.1124,0.0402,0.0402,0.0638,0.0,0.0,0.0402,0.0402,0.0402,0.0638,0.1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Solomon Islands,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472,0.0539,0.0472,0.0472,0.0472,0.0,0.0,0.0472,0.0472,0.0472,0.0472,0.0539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Somalia,Organic,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0135,0.0166,0.0176,0.0176,0.0,0.0,0.0162,0.0166,0.0176,0.0176,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,South Africa,Organic,756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.0261,0.025,0.0262,0.0266,0.0,0.0,0.0242,0.025,0.0262,0.0266,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,South Korea,Organic,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0187,0.0112,0.0112,0.0112,0.0,0.0,0.0112,0.0112,0.0112,0.0112,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Spain,Google Organic Search,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0312,0.0312,0.0312,0.0312,0.0,0.0,0.0312,0.0312,0.0312,0.0312,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Spain,Organic,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444,0.0387,0.045,0.0451,0.0451,0.0,0.0,0.0444,0.045,0.0451,0.0451,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Sri Lanka,Organic,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0241,0.018,0.018,0.0181,0.0,0.0,0.018,0.018,0.018,0.0181,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Sudan,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,0.0,0.0236,0.0236,0.0236,0.0,0.0,0.0236,0.0236,0.0236,0.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Suriname,Organic,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0249,0.0105,0.0105,0.0105,0.0,0.0,0.0105,0.0105,0.0105,0.0105,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Swaziland,Organic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0088,0.0094,0.0094,0.0094,0.0,0.0,0.0094,0.0094,0.0094,0.0094,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Sweden,Google Ads,1,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0072,0.0,0.0072,0.0072,0.0072,0.0,0.0,0.0072,0.0072,0.0072,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6404,0.0,0.0
2025-04-21,Sweden,Organic,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041,0.0965,0.1063,0.1063,0.1063,0.0,0.0,0.1041,0.1063,0.1063,0.1063,0.0965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Switzerland,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0483,0.0,0.0
2025-04-21,Switzerland,Organic,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1668,0.1782,0.177,0.188,0.188,0.0,0.0,0.1668,0.177,0.188,0.188,0.1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Syrian Arab Republic,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Syrian Arab Republic,Organic,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0044,0.0095,0.0095,0.0095,0.0,0.0,0.0095,0.0095,0.0095,0.0095,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,"Taiwan, Province Of China",Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0192,0.0192,0.0192,0.0192,0.0,0.0,0.0192,0.0192,0.0192,0.0192,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Tajikistan,Organic,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,0.0593,0.0593,0.0593,0.0593,0.0,0.0,0.0528,0.0593,0.0593,0.0593,0.0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,"Tanzania, United Republic Of",Organic,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411,0.0438,0.0411,0.0412,0.0412,0.0,0.0,0.0411,0.0411,0.0412,0.0412,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Thailand,Organic,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0084,0.0082,0.0082,0.0082,0.0,0.0,0.0082,0.0082,0.0082,0.0082,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Togo,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0037,0.0019,0.0019,0.0019,0.0,0.0,0.0019,0.0019,0.0019,0.0019,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Tonga,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0018,0.0018,0.0018,0.0,0.0,0.0018,0.0018,0.0018,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Trinidad And Tobago,Organic,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0247,0.0194,0.02,0.0202,0.0,0.0,0.0185,0.0194,0.02,0.0202,0.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Tunisia,Organic,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.013,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.008,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Turkey,Google Ads,1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0077,0.0,0.0077,0.0077,0.0077,0.0,0.0,0.0077,0.0077,0.0077,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9179,0.0,0.0
2025-04-21,Turkey,Organic,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0207,0.0192,0.0194,0.0197,0.0,0.0,0.0191,0.0192,0.0194,0.0197,0.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Turkmenistan,Google Ads,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0
2025-04-21,Turkmenistan,Organic,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Turks And Caicos Islands,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0041,0.0044,0.0044,0.0044,0.0,0.0,0.0044,0.0044,0.0044,0.0044,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Uganda,Organic,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0165,0.0105,0.0105,0.0125,0.0,0.0,0.0105,0.0105,0.0105,0.0125,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Ukraine,Google Ads,1,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0022,0.0022,0.0022,0.0022,0.0022,0.0,0.0,0.0022,0.0022,0.0022,0.0022,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7333,0.0,0.0
2025-04-21,Ukraine,Organic,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.0334,0.0237,0.0246,0.0248,0.0,0.0,0.0231,0.0237,0.0246,0.0248,0.0334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,United Arab Emirates,Organic,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738,0.1338,0.0822,0.0839,0.0883,0.0,0.0,0.0738,0.0822,0.0839,0.0883,0.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,United Kingdom,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1899,0.0,0.0
2025-04-21,United Kingdom,Organic,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992,0.1165,0.1054,0.1068,0.1104,0.0,0.0,0.0992,0.1054,0.1068,0.1104,0.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,United States,Google Ads,3917,0.3407,0.3409,0.341,0.3411,0.3411,0.3411,0.3411,0.4495,0.4562,0.4496,0.4499,0.45,0.0,0.0,0.2862,0.2863,0.2865,0.2867,0.275,0.0,0.0,0.1633,0.1633,0.1633,0.1633,0.1812,0.0,0.0,1.3192,15.0209,645.8973
2025-04-21,United States,Organic,682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221,7.5542,3.5189,5.1923,6.092,0.0,0.0,0.6973,1.1246,1.4738,1.6948,1.8701,0.0,0.0,0.2248,2.3943,3.7185,4.3972,5.6842,0.0,0.0,0.0,0.0,0.0
2025-04-21,unknown,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0011,0.0011,0.0011,0.0,0.0,0.0011,0.0011,0.0011,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,Uruguay,Organic,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.023,0.052,0.052,0.052,0.0,0.0,0.052,0.052,0.052,0.052,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
